date,state,orgs,category,type,species,age,count
2016,MS,44,other outcomes,shelter euthanasia,cats,up to 5mo,662
2016,MS,44,other outcomes,shelter euthanasia,cats,unknown,525
2016,MS,44,other outcomes,owner-intended euthanasia,cats,adult,40
2016,MS,44,other outcomes,owner-intended euthanasia,cats,up to 5mo,10
2016,MS,44,other outcomes,owner-intended euthanasia,cats,unknown,43
2016,MT,19,gross intakes,stray/at large,dogs,adult,2663
2016,MT,19,gross intakes,stray/at large,dogs,up to 5mo,235
2016,MT,19,gross intakes,stray/at large,dogs,unknown,185
2016,MT,19,gross intakes,relinquished by owner,dogs,adult,1606
2016,MT,19,gross intakes,relinquished by owner,dogs,up to 5mo,332
2016,MT,19,gross intakes,relinquished by owner,dogs,unknown,60
2016,MT,19,gross intakes,transfer in from agency,dogs,adult,572
2016,MT,19,gross intakes,transfer in from agency,dogs,up to 5mo,318
2016,MT,19,gross intakes,transfer in from agency,dogs,unknown,12
2016,MT,19,gross intakes,other intakes,dogs,adult,239
2016,MT,19,gross intakes,other intakes,dogs,up to 5mo,54
2016,MT,19,gross intakes,other intakes,dogs,unknown,15
2016,MT,19,gross intakes,owner-intended euthanasia,dogs,adult,2
2016,MT,19,gross intakes,owner-intended euthanasia,dogs,up to 5mo,0
2016,MT,19,gross intakes,owner-intended euthanasia,dogs,unknown,0
2016,MT,19,gross intakes,stray/at large,cats,adult,1696
2016,MT,19,gross intakes,stray/at large,cats,up to 5mo,1344
2016,MT,19,gross intakes,stray/at large,cats,unknown,210
2016,MT,19,gross intakes,relinquished by owner,cats,adult,1328
2016,MT,19,gross intakes,relinquished by owner,cats,up to 5mo,928
2016,MT,19,gross intakes,relinquished by owner,cats,unknown,74
2016,MT,19,gross intakes,transfer in from agency,cats,adult,151
2016,MT,19,gross intakes,transfer in from agency,cats,up to 5mo,106
2016,MT,19,gross intakes,transfer in from agency,cats,unknown,14
2016,MT,19,gross intakes,other intakes,cats,adult,161
2016,MT,19,gross intakes,other intakes,cats,up to 5mo,131
2016,MT,19,gross intakes,other intakes,cats,unknown,0
2016,MT,19,gross intakes,owner-intended euthanasia,cats,adult,2
2016,MT,19,gross intakes,owner-intended euthanasia,cats,up to 5mo,0
2016,MT,19,gross intakes,owner-intended euthanasia,cats,unknown,14
2016,MT,19,gross live outcomes,adoption,dogs,adult,2747
2016,MT,19,gross live outcomes,adoption,dogs,up to 5mo,876
2016,MT,19,gross live outcomes,adoption,dogs,unknown,65
2016,MT,19,gross live outcomes,return to owner,dogs,adult,2014
2016,MT,19,gross live outcomes,return to owner,dogs,up to 5mo,40
2016,MT,19,gross live outcomes,return to owner,dogs,unknown,139
2016,MT,19,gross live outcomes,transfer to another agency,dogs,adult,64
2016,MT,19,gross live outcomes,transfer to another agency,dogs,up to 5mo,3
2016,MT,19,gross live outcomes,transfer to another agency,dogs,unknown,2
2016,MT,19,gross live outcomes,return to field,dogs,adult,0
2016,MT,19,gross live outcomes,return to field,dogs,up to 5mo,0
2016,MT,19,gross live outcomes,return to field,dogs,unknown,9
2016,MT,19,gross live outcomes,other live outcome,dogs,adult,27
2016,MT,19,gross live outcomes,other live outcome,dogs,up to 5mo,0
2016,MT,19,gross live outcomes,other live outcome,dogs,unknown,4
2016,MT,19,gross live outcomes,adoption,cats,adult,2545
2016,MT,19,gross live outcomes,adoption,cats,up to 5mo,2171
2016,MT,19,gross live outcomes,adoption,cats,unknown,201
2016,MT,19,gross live outcomes,return to owner,cats,adult,359
2016,MT,19,gross live outcomes,return to owner,cats,up to 5mo,30
2016,MT,19,gross live outcomes,return to owner,cats,unknown,26
2016,MT,19,gross live outcomes,transfer to another agency,cats,adult,96
2016,MT,19,gross live outcomes,transfer to another agency,cats,up to 5mo,17
2016,MT,19,gross live outcomes,transfer to another agency,cats,unknown,3
2016,MT,19,gross live outcomes,return to field,cats,adult,57
2016,MT,19,gross live outcomes,return to field,cats,up to 5mo,0
2016,MT,19,gross live outcomes,return to field,cats,unknown,0
2016,MT,19,gross live outcomes,other live outcome,cats,adult,44
2016,MT,19,gross live outcomes,other live outcome,cats,up to 5mo,31
2016,MT,19,gross live outcomes,other live outcome,cats,unknown,1
2016,MT,19,other outcomes,died in care,dogs,adult,25
2016,MT,19,other outcomes,died in care,dogs,up to 5mo,11
2016,MT,19,other outcomes,died in care,dogs,unknown,0
2016,MT,19,other outcomes,lost in care,dogs,adult,2
2016,MT,19,other outcomes,lost in care,dogs,up to 5mo,0
2016,MT,19,other outcomes,lost in care,dogs,unknown,0
2016,MT,19,other outcomes,shelter euthanasia,dogs,adult,138
2016,MT,19,other outcomes,shelter euthanasia,dogs,up to 5mo,3
2016,MT,19,other outcomes,shelter euthanasia,dogs,unknown,8
2016,MT,19,other outcomes,owner-intended euthanasia,dogs,adult,60
2016,MT,19,other outcomes,owner-intended euthanasia,dogs,up to 5mo,0
2016,MT,19,other outcomes,owner-intended euthanasia,dogs,unknown,0
2016,MT,19,other outcomes,died in care,cats,adult,48
2016,MT,19,other outcomes,died in care,cats,up to 5mo,71
2016,MT,19,other outcomes,died in care,cats,unknown,5
2016,MT,19,other outcomes,lost in care,cats,adult,0
2016,MT,19,other outcomes,lost in care,cats,up to 5mo,0
2016,MT,19,other outcomes,lost in care,cats,unknown,0
2016,MT,19,other outcomes,shelter euthanasia,cats,adult,322
2016,MT,19,other outcomes,shelter euthanasia,cats,up to 5mo,75
2016,MT,19,other outcomes,shelter euthanasia,cats,unknown,26
2016,MT,19,other outcomes,owner-intended euthanasia,cats,adult,33
2016,MT,19,other outcomes,owner-intended euthanasia,cats,up to 5mo,0
2016,MT,19,other outcomes,owner-intended euthanasia,cats,unknown,14
2016,NC,93,gross intakes,stray/at large,dogs,adult,12761
2016,NC,93,gross intakes,stray/at large,dogs,up to 5mo,3421
2016,NC,93,gross intakes,stray/at large,dogs,unknown,3178
2016,NC,93,gross intakes,relinquished by owner,dogs,adult,8519
2016,NC,93,gross intakes,relinquished by owner,dogs,up to 5mo,3645
2016,NC,93,gross intakes,relinquished by owner,dogs,unknown,1370
2016,NC,93,gross intakes,transfer in from agency,dogs,adult,4365
2016,NC,93,gross intakes,transfer in from agency,dogs,up to 5mo,2549
2016,NC,93,gross intakes,transfer in from agency,dogs,unknown,1269
2016,NC,93,gross intakes,other intakes,dogs,adult,4265
2016,NC,93,gross intakes,other intakes,dogs,up to 5mo,755
2016,NC,93,gross intakes,other intakes,dogs,unknown,122
2016,NC,93,gross intakes,owner-intended euthanasia,dogs,adult,558
2016,NC,93,gross intakes,owner-intended euthanasia,dogs,up to 5mo,11
2016,NC,93,gross intakes,owner-intended euthanasia,dogs,unknown,70
2016,NC,93,gross intakes,stray/at large,cats,adult,8273
2016,NC,93,gross intakes,stray/at large,cats,up to 5mo,7534
2016,NC,93,gross intakes,stray/at large,cats,unknown,4848
2016,NC,93,gross intakes,relinquished by owner,cats,adult,4221
2016,NC,93,gross intakes,relinquished by owner,cats,up to 5mo,3915
2016,NC,93,gross intakes,relinquished by owner,cats,unknown,1428
2016,NC,93,gross intakes,transfer in from agency,cats,adult,1791
2016,NC,93,gross intakes,transfer in from agency,cats,up to 5mo,2291
2016,NC,93,gross intakes,transfer in from agency,cats,unknown,192
2016,NC,93,gross intakes,other intakes,cats,adult,1513
2016,NC,93,gross intakes,other intakes,cats,up to 5mo,1529
2016,NC,93,gross intakes,other intakes,cats,unknown,262
2016,NC,93,gross intakes,owner-intended euthanasia,cats,adult,231
2016,NC,93,gross intakes,owner-intended euthanasia,cats,up to 5mo,67
2016,NC,93,gross intakes,owner-intended euthanasia,cats,unknown,20
2016,NC,93,gross live outcomes,adoption,dogs,adult,14087
2016,NC,93,gross live outcomes,adoption,dogs,up to 5mo,5453
2016,NC,93,gross live outcomes,adoption,dogs,unknown,1476
2016,NC,93,gross live outcomes,return to owner,dogs,adult,5457
2016,NC,93,gross live outcomes,return to owner,dogs,up to 5mo,287
2016,NC,93,gross live outcomes,return to owner,dogs,unknown,815
2016,NC,93,gross live outcomes,transfer to another agency,dogs,adult,6517
2016,NC,93,gross live outcomes,transfer to another agency,dogs,up to 5mo,4339
2016,NC,93,gross live outcomes,transfer to another agency,dogs,unknown,2537
2016,NC,93,gross live outcomes,return to field,dogs,adult,107
2016,NC,93,gross live outcomes,return to field,dogs,up to 5mo,6
2016,NC,93,gross live outcomes,return to field,dogs,unknown,0
2016,NC,93,gross live outcomes,other live outcome,dogs,adult,137
2016,NC,93,gross live outcomes,other live outcome,dogs,up to 5mo,24
2016,NC,93,gross live outcomes,other live outcome,dogs,unknown,43
2016,NC,93,gross live outcomes,adoption,cats,adult,8309
2016,NC,93,gross live outcomes,adoption,cats,up to 5mo,9036
2016,NC,93,gross live outcomes,adoption,cats,unknown,1671
2016,NC,93,gross live outcomes,return to owner,cats,adult,558
2016,NC,93,gross live outcomes,return to owner,cats,up to 5mo,52
2016,NC,93,gross live outcomes,return to owner,cats,unknown,81
2016,NC,93,gross live outcomes,transfer to another agency,cats,adult,2078
2016,NC,93,gross live outcomes,transfer to another agency,cats,up to 5mo,2299
2016,NC,93,gross live outcomes,transfer to another agency,cats,unknown,739
2016,NC,93,gross live outcomes,return to field,cats,adult,559
2016,NC,93,gross live outcomes,return to field,cats,up to 5mo,52
2016,NC,93,gross live outcomes,return to field,cats,unknown,200
2016,NC,93,gross live outcomes,other live outcome,cats,adult,10
2016,NC,93,gross live outcomes,other live outcome,cats,up to 5mo,18
2016,NC,93,gross live outcomes,other live outcome,cats,unknown,60
2016,NC,93,other outcomes,died in care,dogs,adult,161
2016,NC,93,other outcomes,died in care,dogs,up to 5mo,138
2016,NC,93,other outcomes,died in care,dogs,unknown,59
2016,NC,93,other outcomes,lost in care,dogs,adult,18
2016,NC,93,other outcomes,lost in care,dogs,up to 5mo,0
2016,NC,93,other outcomes,lost in care,dogs,unknown,4
2016,NC,93,other outcomes,shelter euthanasia,dogs,adult,4777
2016,NC,93,other outcomes,shelter euthanasia,dogs,up to 5mo,259
2016,NC,93,other outcomes,shelter euthanasia,dogs,unknown,1169
2016,NC,93,other outcomes,owner-intended euthanasia,dogs,adult,545
2016,NC,93,other outcomes,owner-intended euthanasia,dogs,up to 5mo,7
2016,NC,93,other outcomes,owner-intended euthanasia,dogs,unknown,72
2016,NC,93,other outcomes,died in care,cats,adult,141
2016,NC,93,other outcomes,died in care,cats,up to 5mo,657
2016,NC,93,other outcomes,died in care,cats,unknown,283
2016,NC,93,other outcomes,lost in care,cats,adult,39
2016,NC,93,other outcomes,lost in care,cats,up to 5mo,8
2016,NC,93,other outcomes,lost in care,cats,unknown,19
2016,NC,93,other outcomes,shelter euthanasia,cats,adult,5038
2016,NC,93,other outcomes,shelter euthanasia,cats,up to 5mo,2823
2016,NC,93,other outcomes,shelter euthanasia,cats,unknown,3627
2016,NC,93,other outcomes,owner-intended euthanasia,cats,adult,210
2016,NC,93,other outcomes,owner-intended euthanasia,cats,up to 5mo,53
2016,NC,93,other outcomes,owner-intended euthanasia,cats,unknown,24
2016,ND,10,gross intakes,stray/at large,dogs,adult,583
2016,ND,10,gross intakes,stray/at large,dogs,up to 5mo,443
2016,ND,10,gross intakes,stray/at large,dogs,unknown,14
2016,ND,10,gross intakes,relinquished by owner,dogs,adult,383
2016,ND,10,gross intakes,relinquished by owner,dogs,up to 5mo,179
2016,ND,10,gross intakes,relinquished by owner,dogs,unknown,1
2016,ND,10,gross intakes,transfer in from agency,dogs,adult,303
2016,ND,10,gross intakes,transfer in from agency,dogs,up to 5mo,185
2016,ND,10,gross intakes,transfer in from agency,dogs,unknown,0
2016,ND,10,gross intakes,other intakes,dogs,adult,107
2016,ND,10,gross intakes,other intakes,dogs,up to 5mo,97
2016,ND,10,gross intakes,other intakes,dogs,unknown,0
2016,ND,10,gross intakes,owner-intended euthanasia,dogs,adult,3
2016,ND,10,gross intakes,owner-intended euthanasia,dogs,up to 5mo,3
2016,ND,10,gross intakes,owner-intended euthanasia,dogs,unknown,0
2016,ND,10,gross intakes,stray/at large,cats,adult,803
2016,ND,10,gross intakes,stray/at large,cats,up to 5mo,837
2016,ND,10,gross intakes,stray/at large,cats,unknown,0
2016,ND,10,gross intakes,relinquished by owner,cats,adult,200
2016,ND,10,gross intakes,relinquished by owner,cats,up to 5mo,149
2016,ND,10,gross intakes,relinquished by owner,cats,unknown,2
2016,ND,10,gross intakes,transfer in from agency,cats,adult,388
2016,ND,10,gross intakes,transfer in from agency,cats,up to 5mo,174
2016,ND,10,gross intakes,transfer in from agency,cats,unknown,0
2016,ND,10,gross intakes,other intakes,cats,adult,82
2016,ND,10,gross intakes,other intakes,cats,up to 5mo,66
2016,ND,10,gross intakes,other intakes,cats,unknown,0
2016,ND,10,gross intakes,owner-intended euthanasia,cats,adult,0
2016,ND,10,gross intakes,owner-intended euthanasia,cats,up to 5mo,0
2016,ND,10,gross intakes,owner-intended euthanasia,cats,unknown,0
2016,ND,10,gross live outcomes,adoption,dogs,adult,1022
2016,ND,10,gross live outcomes,adoption,dogs,up to 5mo,424
2016,ND,10,gross live outcomes,adoption,dogs,unknown,0
2016,ND,10,gross live outcomes,return to owner,dogs,adult,106
2016,ND,10,gross live outcomes,return to owner,dogs,up to 5mo,155
2016,ND,10,gross live outcomes,return to owner,dogs,unknown,0
2016,ND,10,gross live outcomes,transfer to another agency,dogs,adult,329
2016,ND,10,gross live outcomes,transfer to another agency,dogs,up to 5mo,318
2016,ND,10,gross live outcomes,transfer to another agency,dogs,unknown,13
2016,ND,10,gross live outcomes,return to field,dogs,adult,0
2016,ND,10,gross live outcomes,return to field,dogs,up to 5mo,0
2016,ND,10,gross live outcomes,return to field,dogs,unknown,0
2016,ND,10,gross live outcomes,other live outcome,dogs,adult,0
2016,ND,10,gross live outcomes,other live outcome,dogs,up to 5mo,0
2016,ND,10,gross live outcomes,other live outcome,dogs,unknown,0
2016,ND,10,gross live outcomes,adoption,cats,adult,1161
2016,ND,10,gross live outcomes,adoption,cats,up to 5mo,875
2016,ND,10,gross live outcomes,adoption,cats,unknown,0
2016,ND,10,gross live outcomes,return to owner,cats,adult,44
2016,ND,10,gross live outcomes,return to owner,cats,up to 5mo,36
2016,ND,10,gross live outcomes,return to owner,cats,unknown,0
2016,ND,10,gross live outcomes,transfer to another agency,cats,adult,197
2016,ND,10,gross live outcomes,transfer to another agency,cats,up to 5mo,91
2016,ND,10,gross live outcomes,transfer to another agency,cats,unknown,9
2016,ND,10,gross live outcomes,return to field,cats,adult,28
2016,ND,10,gross live outcomes,return to field,cats,up to 5mo,0
2016,ND,10,gross live outcomes,return to field,cats,unknown,0
2016,ND,10,gross live outcomes,other live outcome,cats,adult,0
2016,ND,10,gross live outcomes,other live outcome,cats,up to 5mo,1
2016,ND,10,gross live outcomes,other live outcome,cats,unknown,0
2016,ND,10,other outcomes,died in care,dogs,adult,0
2016,ND,10,other outcomes,died in care,dogs,up to 5mo,9
2016,ND,10,other outcomes,died in care,dogs,unknown,0
2016,ND,10,other outcomes,lost in care,dogs,adult,0
2016,ND,10,other outcomes,lost in care,dogs,up to 5mo,0
2016,ND,10,other outcomes,lost in care,dogs,unknown,0
2016,ND,10,other outcomes,shelter euthanasia,dogs,adult,19
2016,ND,10,other outcomes,shelter euthanasia,dogs,up to 5mo,2
2016,ND,10,other outcomes,shelter euthanasia,dogs,unknown,0
2016,ND,10,other outcomes,owner-intended euthanasia,dogs,adult,0
2016,ND,10,other outcomes,owner-intended euthanasia,dogs,up to 5mo,0
2016,ND,10,other outcomes,owner-intended euthanasia,dogs,unknown,0
2016,ND,10,other outcomes,died in care,cats,adult,12
2016,ND,10,other outcomes,died in care,cats,up to 5mo,50
2016,ND,10,other outcomes,died in care,cats,unknown,0
2016,ND,10,other outcomes,lost in care,cats,adult,0
2016,ND,10,other outcomes,lost in care,cats,up to 5mo,0
2016,ND,10,other outcomes,lost in care,cats,unknown,0
2016,ND,10,other outcomes,shelter euthanasia,cats,adult,94
2016,ND,10,other outcomes,shelter euthanasia,cats,up to 5mo,128
2016,ND,10,other outcomes,shelter euthanasia,cats,unknown,0
2016,ND,10,other outcomes,owner-intended euthanasia,cats,adult,0
2016,ND,10,other outcomes,owner-intended euthanasia,cats,up to 5mo,0
2016,ND,10,other outcomes,owner-intended euthanasia,cats,unknown,0
2016,NE,27,gross intakes,stray/at large,dogs,adult,1569
2016,NE,27,gross intakes,stray/at large,dogs,up to 5mo,143
2016,NE,27,gross intakes,stray/at large,dogs,unknown,2
2016,NE,27,gross intakes,relinquished by owner,dogs,adult,874
2016,NE,27,gross intakes,relinquished by owner,dogs,up to 5mo,121
2016,NE,27,gross intakes,relinquished by owner,dogs,unknown,3
2016,NE,27,gross intakes,transfer in from agency,dogs,adult,1072
2016,NE,27,gross intakes,transfer in from agency,dogs,up to 5mo,178
2016,NE,27,gross intakes,transfer in from agency,dogs,unknown,6
2016,NE,27,gross intakes,other intakes,dogs,adult,271
2016,NE,27,gross intakes,other intakes,dogs,up to 5mo,123
2016,NE,27,gross intakes,other intakes,dogs,unknown,2
2016,NE,27,gross intakes,owner-intended euthanasia,dogs,adult,2
2016,NE,27,gross intakes,owner-intended euthanasia,dogs,up to 5mo,0
2016,NE,27,gross intakes,owner-intended euthanasia,dogs,unknown,0
2016,NE,27,gross intakes,stray/at large,cats,adult,852
2016,NE,27,gross intakes,stray/at large,cats,up to 5mo,1016
2016,NE,27,gross intakes,stray/at large,cats,unknown,36
2016,NE,27,gross intakes,relinquished by owner,cats,adult,355
2016,NE,27,gross intakes,relinquished by owner,cats,up to 5mo,162
2016,NE,27,gross intakes,relinquished by owner,cats,unknown,4
2016,NE,27,gross intakes,transfer in from agency,cats,adult,79
2016,NE,27,gross intakes,transfer in from agency,cats,up to 5mo,25
2016,NE,27,gross intakes,transfer in from agency,cats,unknown,1
2016,NE,27,gross intakes,other intakes,cats,adult,53
2016,NE,27,gross intakes,other intakes,cats,up to 5mo,75
2016,NE,27,gross intakes,other intakes,cats,unknown,0
2016,NE,27,gross intakes,owner-intended euthanasia,cats,adult,0
2016,NE,27,gross intakes,owner-intended euthanasia,cats,up to 5mo,0
2016,NE,27,gross intakes,owner-intended euthanasia,cats,unknown,0
2016,NE,27,gross live outcomes,adoption,dogs,adult,2796
2016,NE,27,gross live outcomes,adoption,dogs,up to 5mo,517
2016,NE,27,gross live outcomes,adoption,dogs,unknown,8
2016,NE,27,gross live outcomes,return to owner,dogs,adult,838
2016,NE,27,gross live outcomes,return to owner,dogs,up to 5mo,48
2016,NE,27,gross live outcomes,return to owner,dogs,unknown,0
2016,NE,27,gross live outcomes,transfer to another agency,dogs,adult,80
2016,NE,27,gross live outcomes,transfer to another agency,dogs,up to 5mo,1
2016,NE,27,gross live outcomes,transfer to another agency,dogs,unknown,0
2016,NE,27,gross live outcomes,return to field,dogs,adult,0
2016,NE,27,gross live outcomes,return to field,dogs,up to 5mo,0
2016,NE,27,gross live outcomes,return to field,dogs,unknown,0
2016,NE,27,gross live outcomes,other live outcome,dogs,adult,5
2016,NE,27,gross live outcomes,other live outcome,dogs,up to 5mo,0
2016,NE,27,gross live outcomes,other live outcome,dogs,unknown,0
2016,NE,27,gross live outcomes,adoption,cats,adult,1144
2016,NE,27,gross live outcomes,adoption,cats,up to 5mo,886
2016,NE,27,gross live outcomes,adoption,cats,unknown,5
2016,NE,27,gross live outcomes,return to owner,cats,adult,76
2016,NE,27,gross live outcomes,return to owner,cats,up to 5mo,7
2016,NE,27,gross live outcomes,return to owner,cats,unknown,0
2016,NE,27,gross live outcomes,transfer to another agency,cats,adult,36
2016,NE,27,gross live outcomes,transfer to another agency,cats,up to 5mo,0
2016,NE,27,gross live outcomes,transfer to another agency,cats,unknown,0
2016,NE,27,gross live outcomes,return to field,cats,adult,72
2016,NE,27,gross live outcomes,return to field,cats,up to 5mo,46
2016,NE,27,gross live outcomes,return to field,cats,unknown,28
2016,NE,27,gross live outcomes,other live outcome,cats,adult,2
2016,NE,27,gross live outcomes,other live outcome,cats,up to 5mo,0
2016,NE,27,gross live outcomes,other live outcome,cats,unknown,0
2016,NE,27,other outcomes,died in care,dogs,adult,18
2016,NE,27,other outcomes,died in care,dogs,up to 5mo,1
2016,NE,27,other outcomes,died in care,dogs,unknown,0
2016,NE,27,other outcomes,lost in care,dogs,adult,0
2016,NE,27,other outcomes,lost in care,dogs,up to 5mo,0
2016,NE,27,other outcomes,lost in care,dogs,unknown,0
2016,NE,27,other outcomes,shelter euthanasia,dogs,adult,48
2016,NE,27,other outcomes,shelter euthanasia,dogs,up to 5mo,1
2016,NE,27,other outcomes,shelter euthanasia,dogs,unknown,0
2016,NE,27,other outcomes,owner-intended euthanasia,dogs,adult,0
2016,NE,27,other outcomes,owner-intended euthanasia,dogs,up to 5mo,0
2016,NE,27,other outcomes,owner-intended euthanasia,dogs,unknown,0
2016,NE,27,other outcomes,died in care,cats,adult,34
2016,NE,27,other outcomes,died in care,cats,up to 5mo,118
2016,NE,27,other outcomes,died in care,cats,unknown,3
2016,NE,27,other outcomes,lost in care,cats,adult,0
2016,NE,27,other outcomes,lost in care,cats,up to 5mo,0
2016,NE,27,other outcomes,lost in care,cats,unknown,0
2016,NE,27,other outcomes,shelter euthanasia,cats,adult,211
2016,NE,27,other outcomes,shelter euthanasia,cats,up to 5mo,56
2016,NE,27,other outcomes,shelter euthanasia,cats,unknown,6
2016,NE,27,other outcomes,owner-intended euthanasia,cats,adult,0
2016,NE,27,other outcomes,owner-intended euthanasia,cats,up to 5mo,0
2016,NE,27,other outcomes,owner-intended euthanasia,cats,unknown,0
2016,NH,26,gross intakes,stray/at large,dogs,adult,954
2016,NH,26,gross intakes,stray/at large,dogs,up to 5mo,62
2016,NH,26,gross intakes,stray/at large,dogs,unknown,123
2016,NH,26,gross intakes,relinquished by owner,dogs,adult,1033
2016,NH,26,gross intakes,relinquished by owner,dogs,up to 5mo,56
2016,NH,26,gross intakes,relinquished by owner,dogs,unknown,13
2016,NH,26,gross intakes,transfer in from agency,dogs,adult,1991
2016,NH,26,gross intakes,transfer in from agency,dogs,up to 5mo,1221
2016,NH,26,gross intakes,transfer in from agency,dogs,unknown,9
2016,NH,26,gross intakes,other intakes,dogs,adult,218
2016,NH,26,gross intakes,other intakes,dogs,up to 5mo,91
2016,NH,26,gross intakes,other intakes,dogs,unknown,77
2016,NH,26,gross intakes,owner-intended euthanasia,dogs,adult,79
2016,NH,26,gross intakes,owner-intended euthanasia,dogs,up to 5mo,0
2016,NH,26,gross intakes,owner-intended euthanasia,dogs,unknown,0
2016,NH,26,gross intakes,stray/at large,cats,adult,1352
2016,NH,26,gross intakes,stray/at large,cats,up to 5mo,864
2016,NH,26,gross intakes,stray/at large,cats,unknown,138
2016,NH,26,gross intakes,relinquished by owner,cats,adult,2517
2016,NH,26,gross intakes,relinquished by owner,cats,up to 5mo,897
2016,NH,26,gross intakes,relinquished by owner,cats,unknown,80
2016,NH,26,gross intakes,transfer in from agency,cats,adult,1097
2016,NH,26,gross intakes,transfer in from agency,cats,up to 5mo,813
2016,NH,26,gross intakes,transfer in from agency,cats,unknown,9
2016,NH,26,gross intakes,other intakes,cats,adult,137
2016,NH,26,gross intakes,other intakes,cats,up to 5mo,151
2016,NH,26,gross intakes,other intakes,cats,unknown,123
2016,NH,26,gross intakes,owner-intended euthanasia,cats,adult,88
2016,NH,26,gross intakes,owner-intended euthanasia,cats,up to 5mo,1
2016,NH,26,gross intakes,owner-intended euthanasia,cats,unknown,2
2016,NH,26,gross live outcomes,adoption,dogs,adult,3084
2016,NH,26,gross live outcomes,adoption,dogs,up to 5mo,1322
2016,NH,26,gross live outcomes,adoption,dogs,unknown,46
2016,NH,26,gross live outcomes,return to owner,dogs,adult,822
2016,NH,26,gross live outcomes,return to owner,dogs,up to 5mo,10
2016,NH,26,gross live outcomes,return to owner,dogs,unknown,125
2016,NH,26,gross live outcomes,transfer to another agency,dogs,adult,105
2016,NH,26,gross live outcomes,transfer to another agency,dogs,up to 5mo,5
2016,NH,26,gross live outcomes,transfer to another agency,dogs,unknown,2
2016,NH,26,gross live outcomes,return to field,dogs,adult,0
2016,NH,26,gross live outcomes,return to field,dogs,up to 5mo,0
2016,NH,26,gross live outcomes,return to field,dogs,unknown,0
2016,NH,26,gross live outcomes,other live outcome,dogs,adult,16
2016,NH,26,gross live outcomes,other live outcome,dogs,up to 5mo,0
2016,NH,26,gross live outcomes,other live outcome,dogs,unknown,0
2016,NH,26,gross live outcomes,adoption,cats,adult,4553
2016,NH,26,gross live outcomes,adoption,cats,up to 5mo,2466
2016,NH,26,gross live outcomes,adoption,cats,unknown,72
2016,NH,26,gross live outcomes,return to owner,cats,adult,281
2016,NH,26,gross live outcomes,return to owner,cats,up to 5mo,22
2016,NH,26,gross live outcomes,return to owner,cats,unknown,19
2016,NH,26,gross live outcomes,transfer to another agency,cats,adult,164
2016,NH,26,gross live outcomes,transfer to another agency,cats,up to 5mo,80
2016,NH,26,gross live outcomes,transfer to another agency,cats,unknown,11
2016,NH,26,gross live outcomes,return to field,cats,adult,12
2016,NH,26,gross live outcomes,return to field,cats,up to 5mo,0
2016,NH,26,gross live outcomes,return to field,cats,unknown,0
2016,NH,26,gross live outcomes,other live outcome,cats,adult,19
2016,NH,26,gross live outcomes,other live outcome,cats,up to 5mo,6
2016,NH,26,gross live outcomes,other live outcome,cats,unknown,5
2016,NH,26,other outcomes,died in care,dogs,adult,20
2016,NH,26,other outcomes,died in care,dogs,up to 5mo,7
2016,NH,26,other outcomes,died in care,dogs,unknown,0
2016,NH,26,other outcomes,lost in care,dogs,adult,1
2016,NH,26,other outcomes,lost in care,dogs,up to 5mo,0
2016,NH,26,other outcomes,lost in care,dogs,unknown,0
2016,NH,26,other outcomes,shelter euthanasia,dogs,adult,204
2016,NH,26,other outcomes,shelter euthanasia,dogs,up to 5mo,15
2016,NH,26,other outcomes,shelter euthanasia,dogs,unknown,17
2016,NH,26,other outcomes,owner-intended euthanasia,dogs,adult,81
2016,NH,26,other outcomes,owner-intended euthanasia,dogs,up to 5mo,0
2016,NH,26,other outcomes,owner-intended euthanasia,dogs,unknown,0
2016,NH,26,other outcomes,died in care,cats,adult,28
2016,NH,26,other outcomes,died in care,cats,up to 5mo,67
2016,NH,26,other outcomes,died in care,cats,unknown,4
2016,NH,26,other outcomes,lost in care,cats,adult,6
2016,NH,26,other outcomes,lost in care,cats,up to 5mo,6
2016,NH,26,other outcomes,lost in care,cats,unknown,0
2016,NH,26,other outcomes,shelter euthanasia,cats,adult,275
2016,NH,26,other outcomes,shelter euthanasia,cats,up to 5mo,51
2016,NH,26,other outcomes,shelter euthanasia,cats,unknown,59
2016,NH,26,other outcomes,owner-intended euthanasia,cats,adult,84
2016,NH,26,other outcomes,owner-intended euthanasia,cats,up to 5mo,0
2016,NH,26,other outcomes,owner-intended euthanasia,cats,unknown,3
2016,NJ,84,gross intakes,stray/at large,dogs,adult,3168
2016,NJ,84,gross intakes,stray/at large,dogs,up to 5mo,245
2016,NJ,84,gross intakes,stray/at large,dogs,unknown,337
2016,NJ,84,gross intakes,relinquished by owner,dogs,adult,2045
2016,NJ,84,gross intakes,relinquished by owner,dogs,up to 5mo,207
2016,NJ,84,gross intakes,relinquished by owner,dogs,unknown,285
2016,NJ,84,gross intakes,transfer in from agency,dogs,adult,4256
2016,NJ,84,gross intakes,transfer in from agency,dogs,up to 5mo,2070
2016,NJ,84,gross intakes,transfer in from agency,dogs,unknown,333
2016,NJ,84,gross intakes,other intakes,dogs,adult,336
2016,NJ,84,gross intakes,other intakes,dogs,up to 5mo,104
2016,NJ,84,gross intakes,other intakes,dogs,unknown,25
2016,NJ,84,gross intakes,owner-intended euthanasia,dogs,adult,52
2016,NJ,84,gross intakes,owner-intended euthanasia,dogs,up to 5mo,0
